,Country Name,Country Code,Indicator Name,2000
105179,Germany,DEU,CPIA social protection rating (1=low to 6=high),
105180,Germany,DEU,CPIA structural policies cluster average (1=low to 6=high),
105181,Germany,DEU,CPIA trade rating (1=low to 6=high),
105182,Germany,DEU,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",
105183,Germany,DEU,Crop production index (2004-2006 = 100),106.3
105184,Germany,DEU,Current account balance (% of GDP),-1.7447982290000001
105185,Germany,DEU,"Current account balance (BoP, current US$)",-33903966248.0
105186,Germany,DEU,"Current education expenditure, primary (% of total expenditure in primary public institutions)",
105187,Germany,DEU,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",
105188,Germany,DEU,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",
105189,Germany,DEU,"Current education expenditure, total (% of total expenditure in public institutions)",
105190,Germany,DEU,Current health expenditure (% of GDP),9.837324172
105191,Germany,DEU,Current health expenditure per capita (current US$),2334.651855
105192,Germany,DEU,"Current health expenditure per capita, PPP (current international $)",2686.973389
105193,Germany,DEU,Customs and other import duties (% of tax revenue),
105194,Germany,DEU,Customs and other import duties (current LCU),
105195,Germany,DEU,"Death rate, crude (per 1,000 people)",10.2
105196,Germany,DEU,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",
105197,Germany,DEU,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",
105198,Germany,DEU,"Debt service on external debt, total (TDS, current US$)",
105199,Germany,DEU,DEC alternative conversion factor (LCU per US$),1.0854
105200,Germany,DEU,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),
105201,Germany,DEU,Deposit interest rate (%),
105202,Germany,DEU,"Depositors with commercial banks (per 1,000 adults)",
105203,Germany,DEU,Depth of credit information index (0=low to 8=high),
105204,Germany,DEU,Diabetes prevalence (% of population ages 20 to 79),
105205,Germany,DEU,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),
105206,Germany,DEU,Diarrhea treatment (% of children under 5 who received ORS packet),
105207,Germany,DEU,Disaster risk reduction progress score (1-5 scale; 5=best),
105208,Germany,DEU,Discrepancy in expenditure estimate of GDP (constant LCU),0.0
105209,Germany,DEU,Discrepancy in expenditure estimate of GDP (current LCU),0.0
105210,Germany,DEU,Domestic credit provided by financial sector (% of GDP),
105211,Germany,DEU,Domestic credit to private sector (% of GDP),
105212,Germany,DEU,Domestic credit to private sector by banks (% of GDP),
105213,Germany,DEU,Domestic general government health expenditure (% of current health expenditure),78.28006148
105214,Germany,DEU,Domestic general government health expenditure (% of GDP),7.70066306
105215,Germany,DEU,Domestic general government health expenditure (% of general government expenditure),17.20867306
105216,Germany,DEU,Domestic general government health expenditure per capita (current US$),1827.566895
105217,Germany,DEU,"Domestic general government health expenditure per capita, PPP (current international $)",2103.3642579999996
105218,Germany,DEU,Domestic private health expenditure (% of current health expenditure),21.71994019
105219,Germany,DEU,Domestic private health expenditure per capita (current US$),507.0849609
105220,Germany,DEU,"Domestic private health expenditure per capita, PPP (current international $)",583.6089477999999
105221,Germany,DEU,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",
105222,Germany,DEU,Ease of doing business index (1=most business-friendly regulations),
105223,Germany,DEU,Ease of doing business score (0 = lowest performance to 100 = best performance),
105224,Germany,DEU,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",
105225,Germany,DEU,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",
105226,Germany,DEU,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",
105227,Germany,DEU,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",
105228,Germany,DEU,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",
105229,Germany,DEU,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",
105230,Germany,DEU,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",
105231,Germany,DEU,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",
105232,Germany,DEU,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",
105233,Germany,DEU,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",
105234,Germany,DEU,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",
105235,Germany,DEU,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",
105236,Germany,DEU,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",
105237,Germany,DEU,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",
105238,Germany,DEU,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",
105239,Germany,DEU,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",
105240,Germany,DEU,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",
105241,Germany,DEU,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",
105242,Germany,DEU,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",
105243,Germany,DEU,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",
105244,Germany,DEU,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",
105245,Germany,DEU,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",
105246,Germany,DEU,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",
105247,Germany,DEU,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",
105248,Germany,DEU,Electric power consumption (kWh per capita),6635.421406
105249,Germany,DEU,Electric power transmission and distribution losses (% of output),5.956880239
105250,Germany,DEU,Electricity production from coal sources (% of total),53.14609313
105251,Germany,DEU,Electricity production from hydroelectric sources (% of total),3.797222848
105252,Germany,DEU,Electricity production from natural gas sources (% of total),9.172428373999999
105253,Germany,DEU,Electricity production from nuclear sources (% of total),29.63518215
105254,Germany,DEU,Electricity production from oil sources (% of total),0.836080956
105255,Germany,DEU,"Electricity production from oil, gas and coal sources (% of total)",63.15460246
105256,Germany,DEU,"Electricity production from renewable sources, excluding hydroelectric (% of total)",2.401308375
105257,Germany,DEU,"Electricity production from renewable sources, excluding hydroelectric (kWh)",13743000000.0
105258,Germany,DEU,"Employers, female (% of female employment) (modeled ILO estimate)",2.5780000690000002
105259,Germany,DEU,"Employers, male (% of male employment) (modeled ILO estimate)",6.921000004
105260,Germany,DEU,"Employers, total (% of total employment) (modeled ILO estimate)",5.028999805
105261,Germany,DEU,Employment in agriculture (% of total employment) (modeled ILO estimate),2.637000084
105262,Germany,DEU,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",2.109999895
105263,Germany,DEU,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",3.04399991
105264,Germany,DEU,Employment in industry (% of total employment) (modeled ILO estimate),33.53099823
105265,Germany,DEU,"Employment in industry, female (% of female employment) (modeled ILO estimate)",18.27400017
105266,Germany,DEU,"Employment in industry, male (% of male employment) (modeled ILO estimate)",45.30599976
105267,Germany,DEU,Employment in services (% of total employment) (modeled ILO estimate),63.83200073
105268,Germany,DEU,"Employment in services, female (% of female employment) (modeled ILO estimate)",79.61499786
105269,Germany,DEU,"Employment in services, male (% of male employment) (modeled ILO estimate)",51.65000153
105270,Germany,DEU,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",44.98300171
105271,Germany,DEU,"Employment to population ratio, 15+, female (%) (national estimate)",44.81760025
105272,Germany,DEU,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",62.56700134
105273,Germany,DEU,"Employment to population ratio, 15+, male (%) (national estimate)",61.56480026
105274,Germany,DEU,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",53.46300125
105275,Germany,DEU,"Employment to population ratio, 15+, total (%) (national estimate)",52.90990067
105276,Germany,DEU,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",44.05799866
105277,Germany,DEU,"Employment to population ratio, ages 15-24, female (%) (national estimate)",43.59030151
105278,Germany,DEU,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",49.41099929999999
105279,Germany,DEU,"Employment to population ratio, ages 15-24, male (%) (national estimate)",48.56620026
